Station,Country,Lon,Lat,Date,Precipitation
MAGARIA,Niger,8.933,12.983,2000-04-17,0
MAGARIA,Niger,8.933,12.983,2000-04-18,0
MAGARIA,Niger,8.933,12.983,2000-04-19,0
MAGARIA,Niger,8.933,12.983,2000-04-20,0
MAGARIA,Niger,8.933,12.983,2000-04-21,0
MAGARIA,Niger,8.933,12.983,2000-04-22,0
MAGARIA,Niger,8.933,12.983,2000-04-23,0
MAGARIA,Niger,8.933,12.983,2000-04-24,0
MAGARIA,Niger,8.933,12.983,2000-04-25,0
MAGARIA,Niger,8.933,12.983,2000-04-26,0
MAGARIA,Niger,8.933,12.983,2000-04-27,0
MAGARIA,Niger,8.933,12.983,2000-04-28,0
MAGARIA,Niger,8.933,12.983,2000-04-29,0
MAGARIA,Niger,8.933,12.983,2000-04-30,0
MAGARIA,Niger,8.933,12.983,2000-05-01,0
MAGARIA,Niger,8.933,12.983,2000-05-02,0
MAGARIA,Niger,8.933,12.983,2000-05-03,0
MAGARIA,Niger,8.933,12.983,2000-05-04,0
MAGARIA,Niger,8.933,12.983,2000-05-05,0
MAGARIA,Niger,8.933,12.983,2000-05-06,0
MAGARIA,Niger,8.933,12.983,2000-05-07,0
MAGARIA,Niger,8.933,12.983,2000-05-08,0
MAGARIA,Niger,8.933,12.983,2000-05-09,0
MAGARIA,Niger,8.933,12.983,2000-05-10,0
MAGARIA,Niger,8.933,12.983,2000-05-11,0
MAGARIA,Niger,8.933,12.983,2000-05-12,0
MAGARIA,Niger,8.933,12.983,2000-05-13,0
MAGARIA,Niger,8.933,12.983,2000-05-14,0
MAGARIA,Niger,8.933,12.983,2000-05-15,0.1338515
MAGARIA,Niger,8.933,12.983,2000-05-16,0
MAGARIA,Niger,8.933,12.983,2000-05-17,0
MAGARIA,Niger,8.933,12.983,2000-05-18,0
MAGARIA,Niger,8.933,12.983,2000-05-19,0
MAGARIA,Niger,8.933,12.983,2000-05-20,0
MAGARIA,Niger,8.933,12.983,2000-05-21,0
MAGARIA,Niger,8.933,12.983,2000-05-22,0
MAGARIA,Niger,8.933,12.983,2000-05-23,0
MAGARIA,Niger,8.933,12.983,2000-05-24,0.1845423
MAGARIA,Niger,8.933,12.983,2000-05-25,0
MAGARIA,Niger,8.933,12.983,2000-05-26,0
MAGARIA,Niger,8.933,12.983,2000-05-27,0
MAGARIA,Niger,8.933,12.983,2000-05-28,0
MAGARIA,Niger,8.933,12.983,2000-05-29,0
MAGARIA,Niger,8.933,12.983,2000-05-30,0
MAGARIA,Niger,8.933,12.983,2000-05-31,1.742275
MAGARIA,Niger,8.933,12.983,2000-06-01,0
MAGARIA,Niger,8.933,12.983,2000-06-02,0
MAGARIA,Niger,8.933,12.983,2000-06-03,0
MAGARIA,Niger,8.933,12.983,2000-06-04,12.74842
MAGARIA,Niger,8.933,12.983,2000-06-05,0.197298
MAGARIA,Niger,8.933,12.983,2000-06-06,0.0071889232
MAGARIA,Niger,8.933,12.983,2000-06-07,0
MAGARIA,Niger,8.933,12.983,2000-06-08,0
MAGARIA,Niger,8.933,12.983,2000-06-09,0
MAGARIA,Niger,8.933,12.983,2000-06-10,4.746898
MAGARIA,Niger,8.933,12.983,2000-06-11,0.1337657
MAGARIA,Niger,8.933,12.983,2000-06-12,0
MAGARIA,Niger,8.933,12.983,2000-06-13,0
MAGARIA,Niger,8.933,12.983,2000-06-14,0
MAGARIA,Niger,8.933,12.983,2000-06-15,0
MAGARIA,Niger,8.933,12.983,2000-06-16,0.4840218
MAGARIA,Niger,8.933,12.983,2000-06-17,0.5172921
MAGARIA,Niger,8.933,12.983,2000-06-18,0
MAGARIA,Niger,8.933,12.983,2000-06-19,0.3945059
MAGARIA,Niger,8.933,12.983,2000-06-20,2.649089
MAGARIA,Niger,8.933,12.983,2000-06-21,0
MAGARIA,Niger,8.933,12.983,2000-06-22,0
MAGARIA,Niger,8.933,12.983,2000-06-23,0
MAGARIA,Niger,8.933,12.983,2000-06-24,0
MAGARIA,Niger,8.933,12.983,2000-06-25,6.846408
MAGARIA,Niger,8.933,12.983,2000-06-26,0
MAGARIA,Niger,8.933,12.983,2000-06-27,0
MAGARIA,Niger,8.933,12.983,2000-06-28,0
MAGARIA,Niger,8.933,12.983,2000-06-29,0
MAGARIA,Niger,8.933,12.983,2000-06-30,0.047975004
MAGARIA,Niger,8.933,12.983,2000-07-01,1.311167
MAGARIA,Niger,8.933,12.983,2000-07-02,4.003476
MAGARIA,Niger,8.933,12.983,2000-07-03,2.357658
MAGARIA,Niger,8.933,12.983,2000-07-04,2.063142
MAGARIA,Niger,8.933,12.983,2000-07-05,22.01381
MAGARIA,Niger,8.933,12.983,2000-07-06,0
MAGARIA,Niger,8.933,12.983,2000-07-07,0
MAGARIA,Niger,8.933,12.983,2000-07-08,0
MAGARIA,Niger,8.933,12.983,2000-07-09,26.79424
MAGARIA,Niger,8.933,12.983,2000-07-10,0.044075839
MAGARIA,Niger,8.933,12.983,2000-07-11,13.65437
MAGARIA,Niger,8.933,12.983,2000-07-12,0.084277861
MAGARIA,Niger,8.933,12.983,2000-07-13,0
MAGARIA,Niger,8.933,12.983,2000-07-14,0
MAGARIA,Niger,8.933,12.983,2000-07-15,2.950725
MAGARIA,Niger,8.933,12.983,2000-07-16,8.262472
MAGARIA,Niger,8.933,12.983,2000-07-17,0
MAGARIA,Niger,8.933,12.983,2000-07-18,0.449935
MAGARIA,Niger,8.933,12.983,2000-07-19,19.61007
MAGARIA,Niger,8.933,12.983,2000-07-20,0.058170848
MAGARIA,Niger,8.933,12.983,2000-07-21,0
MAGARIA,Niger,8.933,12.983,2000-07-22,3.230435
MAGARIA,Niger,8.933,12.983,2000-07-23,0.9281995
MAGARIA,Niger,8.933,12.983,2000-07-24,0.5594334
MAGARIA,Niger,8.933,12.983,2000-07-25,2.047385
MAGARIA,Niger,8.933,12.983,2000-07-26,0
MAGARIA,Niger,8.933,12.983,2000-07-27,0.2728876
MAGARIA,Niger,8.933,12.983,2000-07-28,40.7447
MAGARIA,Niger,8.933,12.983,2000-07-29,0.6383888
MAGARIA,Niger,8.933,12.983,2000-07-30,0
MAGARIA,Niger,8.933,12.983,2000-07-31,0
MAGARIA,Niger,8.933,12.983,2000-08-01,0
MAGARIA,Niger,8.933,12.983,2000-08-02,12.94047
MAGARIA,Niger,8.933,12.983,2000-08-03,0
MAGARIA,Niger,8.933,12.983,2000-08-04,1.634662
MAGARIA,Niger,8.933,12.983,2000-08-05,0
MAGARIA,Niger,8.933,12.983,2000-08-06,19.83624
MAGARIA,Niger,8.933,12.983,2000-08-07,0.070206188
MAGARIA,Niger,8.933,12.983,2000-08-08,0
MAGARIA,Niger,8.933,12.983,2000-08-09,4.687146
MAGARIA,Niger,8.933,12.983,2000-08-10,0
MAGARIA,Niger,8.933,12.983,2000-08-11,0
MAGARIA,Niger,8.933,12.983,2000-08-12,0.056575295
MAGARIA,Niger,8.933,12.983,2000-08-13,0
MAGARIA,Niger,8.933,12.983,2000-08-14,0
MAGARIA,Niger,8.933,12.983,2000-08-15,4.264504
MAGARIA,Niger,8.933,12.983,2000-08-16,0.029687455
MAGARIA,Niger,8.933,12.983,2000-08-17,13.79832
MAGARIA,Niger,8.933,12.983,2000-08-18,0
MAGARIA,Niger,8.933,12.983,2000-08-19,13.13593
MAGARIA,Niger,8.933,12.983,2000-08-20,0
MAGARIA,Niger,8.933,12.983,2000-08-21,3.092603
MAGARIA,Niger,8.933,12.983,2000-08-22,8.655684
MAGARIA,Niger,8.933,12.983,2000-08-23,40.57776
MAGARIA,Niger,8.933,12.983,2000-08-24,0.0024379408
MAGARIA,Niger,8.933,12.983,2000-08-25,0
MAGARIA,Niger,8.933,12.983,2000-08-26,0.2051627
MAGARIA,Niger,8.933,12.983,2000-08-27,0
MAGARIA,Niger,8.933,12.983,2000-08-28,2.337113
MAGARIA,Niger,8.933,12.983,2000-08-29,14.42251
MAGARIA,Niger,8.933,12.983,2000-08-30,0
MAGARIA,Niger,8.933,12.983,2000-08-31,0
MAGARIA,Niger,8.933,12.983,2000-09-01,0
MAGARIA,Niger,8.933,12.983,2000-09-02,0
MAGARIA,Niger,8.933,12.983,2000-09-03,0
MAGARIA,Niger,8.933,12.983,2000-09-04,0
MAGARIA,Niger,8.933,12.983,2000-09-05,0
MAGARIA,Niger,8.933,12.983,2000-09-06,3.906034
MAGARIA,Niger,8.933,12.983,2000-09-07,0
MAGARIA,Niger,8.933,12.983,2000-09-08,0
MAGARIA,Niger,8.933,12.983,2000-09-09,0.038950529
MAGARIA,Niger,8.933,12.983,2000-09-10,0
MAGARIA,Niger,8.933,12.983,2000-09-11,3.98702
MAGARIA,Niger,8.933,12.983,2000-09-12,1.862686
MAGARIA,Niger,8.933,12.983,2000-09-13,13.01208
MAGARIA,Niger,8.933,12.983,2000-09-14,0.1832954
MAGARIA,Niger,8.933,12.983,2000-09-15,19.07583
MAGARIA,Niger,8.933,12.983,2000-09-16,16.48993
MAGARIA,Niger,8.933,12.983,2000-09-17,0
MAGARIA,Niger,8.933,12.983,2000-09-18,0
MAGARIA,Niger,8.933,12.983,2000-09-19,0
MAGARIA,Niger,8.933,12.983,2000-09-20,0
MAGARIA,Niger,8.933,12.983,2000-09-21,0
MAGARIA,Niger,8.933,12.983,2000-09-22,1.62603
MAGARIA,Niger,8.933,12.983,2000-09-23,6.465383
MAGARIA,Niger,8.933,12.983,2000-09-24,0
MAGARIA,Niger,8.933,12.983,2000-09-25,0
MAGARIA,Niger,8.933,12.983,2000-09-26,0
MAGARIA,Niger,8.933,12.983,2000-09-27,1.428165
MAGARIA,Niger,8.933,12.983,2000-09-28,0
MAGARIA,Niger,8.933,12.983,2000-09-29,0
MAGARIA,Niger,8.933,12.983,2000-09-30,0
MAGARIA,Niger,8.933,12.983,2000-10-01,0.055440694
MAGARIA,Niger,8.933,12.983,2000-10-02,0
MAGARIA,Niger,8.933,12.983,2000-10-03,0
MAGARIA,Niger,8.933,12.983,2000-10-04,0.011699866
MAGARIA,Niger,8.933,12.983,2000-10-05,6.478897
MAGARIA,Niger,8.933,12.983,2000-10-06,0
MAGARIA,Niger,8.933,12.983,2000-10-07,0
MAGARIA,Niger,8.933,12.983,2000-10-08,0.6422356
MAGARIA,Niger,8.933,12.983,2000-10-09,1.705314
MAGARIA,Niger,8.933,12.983,2000-10-10,0
MAGARIA,Niger,8.933,12.983,2000-10-11,0
MAGARIA,Niger,8.933,12.983,2000-10-12,0.011758102
MAGARIA,Niger,8.933,12.983,2000-10-13,0
MAGARIA,Niger,8.933,12.983,2000-10-14,0
MAGARIA,Niger,8.933,12.983,2000-10-15,0
MAGARIA,Niger,8.933,12.983,2000-10-16,0
MAGARIA,Niger,8.933,12.983,2000-10-17,0
MAGARIA,Niger,8.933,12.983,2000-10-18,0
MAGARIA,Niger,8.933,12.983,2000-10-19,0
MAGARIA,Niger,8.933,12.983,2000-10-20,0
MAGARIA,Niger,8.933,12.983,2000-10-21,0
MAGARIA,Niger,8.933,12.983,2000-10-22,0
MAGARIA,Niger,8.933,12.983,2000-10-23,0
MAGARIA,Niger,8.933,12.983,2000-10-24,0
MAGARIA,Niger,8.933,12.983,2000-10-25,0
MAGARIA,Niger,8.933,12.983,2000-10-26,0
MAGARIA,Niger,8.933,12.983,2000-10-27,0
MAGARIA,Niger,8.933,12.983,2000-10-28,0
MAGARIA,Niger,8.933,12.983,2000-10-29,0
MAGARIA,Niger,8.933,12.983,2000-10-30,0
MAGARIA,Niger,8.933,12.983,2000-10-31,0
MAGARIA,Niger,8.933,12.983,2000-11-01,0
MAGARIA,Niger,8.933,12.983,2000-11-02,0
MAGARIA,Niger,8.933,12.983,2000-11-03,0
MAGARIA,Niger,8.933,12.983,2000-11-04,0
MAGARIA,Niger,8.933,12.983,2000-11-05,0
MAGARIA,Niger,8.933,12.983,2000-11-06,0
MAGARIA,Niger,8.933,12.983,2000-11-07,0
MAGARIA,Niger,8.933,12.983,2000-11-08,0
MAGARIA,Niger,8.933,12.983,2000-11-09,0
MAGARIA,Niger,8.933,12.983,2000-11-10,0
MAGARIA,Niger,8.933,12.983,2000-11-11,0
MAGARIA,Niger,8.933,12.983,2000-11-12,0
MAGARIA,Niger,8.933,12.983,2000-11-13,0
MAGARIA,Niger,8.933,12.983,2000-11-14,0
MAGARIA,Niger,8.933,12.983,2000-11-15,0
MAGARIA,Niger,8.933,12.983,2000-11-16,0
MAGARIA,Niger,8.933,12.983,2000-11-17,0
MAGARIA,Niger,8.933,12.983,2000-11-18,0
MAGARIA,Niger,8.933,12.983,2000-11-19,0
MAGARIA,Niger,8.933,12.983,2000-11-20,0
MAGARIA,Niger,8.933,12.983,2000-11-21,0
MAGARIA,Niger,8.933,12.983,2000-11-22,0
MAGARIA,Niger,8.933,12.983,2000-11-23,0
MAGARIA,Niger,8.933,12.983,2000-11-24,0
MAGARIA,Niger,8.933,12.983,2000-11-25,0
MAGARIA,Niger,8.933,12.983,2000-11-26,0
MAGARIA,Niger,8.933,12.983,2000-11-27,0
MAGARIA,Niger,8.933,12.983,2000-11-28,0
MAGARIA,Niger,8.933,12.983,2000-11-29,0
MAGARIA,Niger,8.933,12.983,2000-11-30,0
MAGARIA,Niger,8.933,12.983,2000-12-01,0
MAGARIA,Niger,8.933,12.983,2000-12-02,0
MAGARIA,Niger,8.933,12.983,2000-12-03,0
MAGARIA,Niger,8.933,12.983,2000-12-04,0
MAGARIA,Niger,8.933,12.983,2000-12-05,0
MAGARIA,Niger,8.933,12.983,2000-12-06,0
MAGARIA,Niger,8.933,12.983,2000-12-07,0
MAGARIA,Niger,8.933,12.983,2000-12-08,0
MAGARIA,Niger,8.933,12.983,2000-12-09,0
MAGARIA,Niger,8.933,12.983,2000-12-10,0
MAGARIA,Niger,8.933,12.983,2000-12-11,0
MAGARIA,Niger,8.933,12.983,2000-12-12,0
MAGARIA,Niger,8.933,12.983,2000-12-13,0
MAGARIA,Niger,8.933,12.983,2000-12-14,0
MAGARIA,Niger,8.933,12.983,2000-12-15,0
MAGARIA,Niger,8.933,12.983,2000-12-16,0
MAGARIA,Niger,8.933,12.983,2000-12-17,0
MAGARIA,Niger,8.933,12.983,2000-12-18,0
MAGARIA,Niger,8.933,12.983,2000-12-19,0
MAGARIA,Niger,8.933,12.983,2000-12-20,0
MAGARIA,Niger,8.933,12.983,2000-12-21,0
MAGARIA,Niger,8.933,12.983,2000-12-22,0
MAGARIA,Niger,8.933,12.983,2000-12-23,0
MAGARIA,Niger,8.933,12.983,2000-12-24,0
MAGARIA,Niger,8.933,12.983,2000-12-25,0
MAGARIA,Niger,8.933,12.983,2000-12-26,0
MAGARIA,Niger,8.933,12.983,2000-12-27,0
MAGARIA,Niger,8.933,12.983,2000-12-28,0
MAGARIA,Niger,8.933,12.983,2000-12-29,0
MAGARIA,Niger,8.933,12.983,2000-12-30,0
MAGARIA,Niger,8.933,12.983,2000-12-31,0
MAGARIA,Niger,8.933,12.983,2001-01-01,0
MAGARIA,Niger,8.933,12.983,2001-01-02,0
MAGARIA,Niger,8.933,12.983,2001-01-03,0
MAGARIA,Niger,8.933,12.983,2001-01-04,0
MAGARIA,Niger,8.933,12.983,2001-01-05,0
MAGARIA,Niger,8.933,12.983,2001-01-06,0
MAGARIA,Niger,8.933,12.983,2001-01-07,0
MAGARIA,Niger,8.933,12.983,2001-01-08,0
MAGARIA,Niger,8.933,12.983,2001-01-09,0
MAGARIA,Niger,8.933,12.983,2001-01-10,0
MAGARIA,Niger,8.933,12.983,2001-01-11,0
MAGARIA,Niger,8.933,12.983,2001-01-12,0
MAGARIA,Niger,8.933,12.983,2001-01-13,0
MAGARIA,Niger,8.933,12.983,2001-01-14,0
MAGARIA,Niger,8.933,12.983,2001-01-15,0
MAGARIA,Niger,8.933,12.983,2001-01-16,0
MAGARIA,Niger,8.933,12.983,2001-01-17,0
MAGARIA,Niger,8.933,12.983,2001-01-18,0
MAGARIA,Niger,8.933,12.983,2001-01-19,0
MAGARIA,Niger,8.933,12.983,2001-01-20,0
MAGARIA,Niger,8.933,12.983,2001-01-21,0
MAGARIA,Niger,8.933,12.983,2001-01-22,0
MAGARIA,Niger,8.933,12.983,2001-01-23,0
MAGARIA,Niger,8.933,12.983,2001-01-24,0
MAGARIA,Niger,8.933,12.983,2001-01-25,0
MAGARIA,Niger,8.933,12.983,2001-01-26,0
MAGARIA,Niger,8.933,12.983,2001-01-27,0
MAGARIA,Niger,8.933,12.983,2001-01-28,0
MAGARIA,Niger,8.933,12.983,2001-01-29,0
MAGARIA,Niger,8.933,12.983,2001-01-30,0
MAGARIA,Niger,8.933,12.983,2001-01-31,0
MAGARIA,Niger,8.933,12.983,2001-02-01,0
MAGARIA,Niger,8.933,12.983,2001-02-02,0
MAGARIA,Niger,8.933,12.983,2001-02-03,0
MAGARIA,Niger,8.933,12.983,2001-02-04,0
MAGARIA,Niger,8.933,12.983,2001-02-05,0
MAGARIA,Niger,8.933,12.983,2001-02-06,0
MAGARIA,Niger,8.933,12.983,2001-02-07,0
MAGARIA,Niger,8.933,12.983,2001-02-08,0
MAGARIA,Niger,8.933,12.983,2001-02-09,0
MAGARIA,Niger,8.933,12.983,2001-02-10,0
MAGARIA,Niger,8.933,12.983,2001-02-11,0
MAGARIA,Niger,8.933,12.983,2001-02-12,0
MAGARIA,Niger,8.933,12.983,2001-02-13,0
MAGARIA,Niger,8.933,12.983,2001-02-14,0
MAGARIA,Niger,8.933,12.983,2001-02-15,0
MAGARIA,Niger,8.933,12.983,2001-02-16,0
MAGARIA,Niger,8.933,12.983,2001-02-17,0
MAGARIA,Niger,8.933,12.983,2001-02-18,0
MAGARIA,Niger,8.933,12.983,2001-02-19,0
MAGARIA,Niger,8.933,12.983,2001-02-20,0
MAGARIA,Niger,8.933,12.983,2001-02-21,0
MAGARIA,Niger,8.933,12.983,2001-02-22,0
MAGARIA,Niger,8.933,12.983,2001-02-23,0
MAGARIA,Niger,8.933,12.983,2001-02-24,0
MAGARIA,Niger,8.933,12.983,2001-02-25,0
MAGARIA,Niger,8.933,12.983,2001-02-26,0
MAGARIA,Niger,8.933,12.983,2001-02-27,0
MAGARIA,Niger,8.933,12.983,2001-02-28,0
MAGARIA,Niger,8.933,12.983,2001-03-01,0
MAGARIA,Niger,8.933,12.983,2001-03-02,0
MAGARIA,Niger,8.933,12.983,2001-03-03,0
MAGARIA,Niger,8.933,12.983,2001-03-04,0
MAGARIA,Niger,8.933,12.983,2001-03-05,0
MAGARIA,Niger,8.933,12.983,2001-03-06,0
MAGARIA,Niger,8.933,12.983,2001-03-07,0
MAGARIA,Niger,8.933,12.983,2001-03-08,0
MAGARIA,Niger,8.933,12.983,2001-03-09,0
MAGARIA,Niger,8.933,12.983,2001-03-10,0
MAGARIA,Niger,8.933,12.983,2001-03-11,0
MAGARIA,Niger,8.933,12.983,2001-03-12,0
MAGARIA,Niger,8.933,12.983,2001-03-13,0
MAGARIA,Niger,8.933,12.983,2001-03-14,0
MAGARIA,Niger,8.933,12.983,2001-03-15,0
MAGARIA,Niger,8.933,12.983,2001-03-16,0
MAGARIA,Niger,8.933,12.983,2001-03-17,0
MAGARIA,Niger,8.933,12.983,2001-03-18,0
MAGARIA,Niger,8.933,12.983,2001-03-19,0
MAGARIA,Niger,8.933,12.983,2001-03-20,0
MAGARIA,Niger,8.933,12.983,2001-03-21,0
MAGARIA,Niger,8.933,12.983,2001-03-22,0
MAGARIA,Niger,8.933,12.983,2001-03-23,0
MAGARIA,Niger,8.933,12.983,2001-03-24,0
MAGARIA,Niger,8.933,12.983,2001-03-25,0
MAGARIA,Niger,8.933,12.983,2001-03-26,0
MAGARIA,Niger,8.933,12.983,2001-03-27,0
MAGARIA,Niger,8.933,12.983,2001-03-28,0
MAGARIA,Niger,8.933,12.983,2001-03-29,0
MAGARIA,Niger,8.933,12.983,2001-03-30,0
MAGARIA,Niger,8.933,12.983,2001-03-31,0
MAGARIA,Niger,8.933,12.983,2001-04-01,0
MAGARIA,Niger,8.933,12.983,2001-04-02,0
MAGARIA,Niger,8.933,12.983,2001-04-03,0
MAGARIA,Niger,8.933,12.983,2001-04-04,0
MAGARIA,Niger,8.933,12.983,2001-04-05,0
MAGARIA,Niger,8.933,12.983,2001-04-06,0
MAGARIA,Niger,8.933,12.983,2001-04-07,0
MAGARIA,Niger,8.933,12.983,2001-04-08,0
MAGARIA,Niger,8.933,12.983,2001-04-09,0
MAGARIA,Niger,8.933,12.983,2001-04-10,0
MAGARIA,Niger,8.933,12.983,2001-04-11,0
MAGARIA,Niger,8.933,12.983,2001-04-12,0
MAGARIA,Niger,8.933,12.983,2001-04-13,0
MAGARIA,Niger,8.933,12.983,2001-04-14,0
MAGARIA,Niger,8.933,12.983,2001-04-15,0
MAGARIA,Niger,8.933,12.983,2001-04-16,0
MAGARIA,Niger,8.933,12.983,2001-04-17,0
MAGARIA,Niger,8.933,12.983,2001-04-18,0
MAGARIA,Niger,8.933,12.983,2001-04-19,0
MAGARIA,Niger,8.933,12.983,2001-04-20,0.009398493
MAGARIA,Niger,8.933,12.983,2001-04-21,0
MAGARIA,Niger,8.933,12.983,2001-04-22,0.94625
MAGARIA,Niger,8.933,12.983,2001-04-23,0
MAGARIA,Niger,8.933,12.983,2001-04-24,1.822258
MAGARIA,Niger,8.933,12.983,2001-04-25,0
MAGARIA,Niger,8.933,12.983,2001-04-26,0
MAGARIA,Niger,8.933,12.983,2001-04-27,0
MAGARIA,Niger,8.933,12.983,2001-04-28,0
MAGARIA,Niger,8.933,12.983,2001-04-29,0
MAGARIA,Niger,8.933,12.983,2001-04-30,0
MAGARIA,Niger,8.933,12.983,2001-05-01,0.2849452
MAGARIA,Niger,8.933,12.983,2001-05-02,0
MAGARIA,Niger,8.933,12.983,2001-05-03,0
MAGARIA,Niger,8.933,12.983,2001-05-04,0
MAGARIA,Niger,8.933,12.983,2001-05-05,7.263673
MAGARIA,Niger,8.933,12.983,2001-05-06,0
MAGARIA,Niger,8.933,12.983,2001-05-07,0
MAGARIA,Niger,8.933,12.983,2001-05-08,0
MAGARIA,Niger,8.933,12.983,2001-05-09,0
MAGARIA,Niger,8.933,12.983,2001-05-10,0.0060518412
MAGARIA,Niger,8.933,12.983,2001-05-11,0
MAGARIA,Niger,8.933,12.983,2001-05-12,12.54405
MAGARIA,Niger,8.933,12.983,2001-05-13,0
MAGARIA,Niger,8.933,12.983,2001-05-14,0.084080778
MAGARIA,Niger,8.933,12.983,2001-05-15,0
MAGARIA,Niger,8.933,12.983,2001-05-16,0
MAGARIA,Niger,8.933,12.983,2001-05-17,0
MAGARIA,Niger,8.933,12.983,2001-05-18,0
MAGARIA,Niger,8.933,12.983,2001-05-19,0
MAGARIA,Niger,8.933,12.983,2001-05-20,0
MAGARIA,Niger,8.933,12.983,2001-05-21,0
MAGARIA,Niger,8.933,12.983,2001-05-22,0
MAGARIA,Niger,8.933,12.983,2001-05-23,0
MAGARIA,Niger,8.933,12.983,2001-05-24,0
MAGARIA,Niger,8.933,12.983,2001-05-25,0
MAGARIA,Niger,8.933,12.983,2001-05-26,0.0073203798
MAGARIA,Niger,8.933,12.983,2001-05-27,0
MAGARIA,Niger,8.933,12.983,2001-05-28,0
MAGARIA,Niger,8.933,12.983,2001-05-29,0
MAGARIA,Niger,8.933,12.983,2001-05-30,0
MAGARIA,Niger,8.933,12.983,2001-05-31,0
MAGARIA,Niger,8.933,12.983,2001-06-01,1.766412
MAGARIA,Niger,8.933,12.983,2001-06-02,0
MAGARIA,Niger,8.933,12.983,2001-06-03,0
MAGARIA,Niger,8.933,12.983,2001-06-04,0
MAGARIA,Niger,8.933,12.983,2001-06-05,0
MAGARIA,Niger,8.933,12.983,2001-06-06,0
MAGARIA,Niger,8.933,12.983,2001-06-07,0
MAGARIA,Niger,8.933,12.983,2001-06-08,0
MAGARIA,Niger,8.933,12.983,2001-06-09,1.785849
MAGARIA,Niger,8.933,12.983,2001-06-10,0.02803999
MAGARIA,Niger,8.933,12.983,2001-06-11,0
MAGARIA,Niger,8.933,12.983,2001-06-12,0.3611076
MAGARIA,Niger,8.933,12.983,2001-06-13,1.025236
MAGARIA,Niger,8.933,12.983,2001-06-14,3.496343
MAGARIA,Niger,8.933,12.983,2001-06-15,0.2489948
MAGARIA,Niger,8.933,12.983,2001-06-16,0.073405921
MAGARIA,Niger,8.933,12.983,2001-06-17,3.703519
MAGARIA,Niger,8.933,12.983,2001-06-18,6.700754
MAGARIA,Niger,8.933,12.983,2001-06-19,1.35893
MAGARIA,Niger,8.933,12.983,2001-06-20,1.499482
MAGARIA,Niger,8.933,12.983,2001-06-21,0
MAGARIA,Niger,8.933,12.983,2001-06-22,0.2071303
MAGARIA,Niger,8.933,12.983,2001-06-23,0.697286
MAGARIA,Niger,8.933,12.983,2001-06-24,1.537274
MAGARIA,Niger,8.933,12.983,2001-06-25,0
MAGARIA,Niger,8.933,12.983,2001-06-26,0.059318066
MAGARIA,Niger,8.933,12.983,2001-06-27,0
MAGARIA,Niger,8.933,12.983,2001-06-28,1.996122
MAGARIA,Niger,8.933,12.983,2001-06-29,0
MAGARIA,Niger,8.933,12.983,2001-06-30,3.47899
MAGARIA,Niger,8.933,12.983,2001-07-01,0.918579
MAGARIA,Niger,8.933,12.983,2001-07-02,0.044206269
MAGARIA,Niger,8.933,12.983,2001-07-03,6.175827
MAGARIA,Niger,8.933,12.983,2001-07-04,0
MAGARIA,Niger,8.933,12.983,2001-07-05,0.2381594
MAGARIA,Niger,8.933,12.983,2001-07-06,0
MAGARIA,Niger,8.933,12.983,2001-07-07,0
MAGARIA,Niger,8.933,12.983,2001-07-08,0
MAGARIA,Niger,8.933,12.983,2001-07-09,0.068746574
MAGARIA,Niger,8.933,12.983,2001-07-10,18.59445
MAGARIA,Niger,8.933,12.983,2001-07-11,0.642316
MAGARIA,Niger,8.933,12.983,2001-07-12,0
MAGARIA,Niger,8.933,12.983,2001-07-13,0
MAGARIA,Niger,8.933,12.983,2001-07-14,9.17109
MAGARIA,Niger,8.933,12.983,2001-07-15,0.1680105
MAGARIA,Niger,8.933,12.983,2001-07-16,6.814949
MAGARIA,Niger,8.933,12.983,2001-07-17,0
MAGARIA,Niger,8.933,12.983,2001-07-18,0
MAGARIA,Niger,8.933,12.983,2001-07-19,1.868316
MAGARIA,Niger,8.933,12.983,2001-07-20,9.616142
MAGARIA,Niger,8.933,12.983,2001-07-21,17.07296
MAGARIA,Niger,8.933,12.983,2001-07-22,0
MAGARIA,Niger,8.933,12.983,2001-07-23,16.21875
MAGARIA,Niger,8.933,12.983,2001-07-24,9.675735
MAGARIA,Niger,8.933,12.983,2001-07-25,9.557522
MAGARIA,Niger,8.933,12.983,2001-07-26,0
MAGARIA,Niger,8.933,12.983,2001-07-27,0
MAGARIA,Niger,8.933,12.983,2001-07-28,48.50994
MAGARIA,Niger,8.933,12.983,2001-07-29,3.733303
MAGARIA,Niger,8.933,12.983,2001-07-30,10.20082
MAGARIA,Niger,8.933,12.983,2001-07-31,11.20692
MAGARIA,Niger,8.933,12.983,2001-08-01,0
MAGARIA,Niger,8.933,12.983,2001-08-02,2.900027
MAGARIA,Niger,8.933,12.983,2001-08-03,6.704058
MAGARIA,Niger,8.933,12.983,2001-08-04,0
MAGARIA,Niger,8.933,12.983,2001-08-05,3.530475
MAGARIA,Niger,8.933,12.983,2001-08-06,20.48877
MAGARIA,Niger,8.933,12.983,2001-08-07,0.2082127
MAGARIA,Niger,8.933,12.983,2001-08-08,4.430952
MAGARIA,Niger,8.933,12.983,2001-08-09,9.096184
MAGARIA,Niger,8.933,12.983,2001-08-10,0
MAGARIA,Niger,8.933,12.983,2001-08-11,11.29742
MAGARIA,Niger,8.933,12.983,2001-08-12,0.1740013
MAGARIA,Niger,8.933,12.983,2001-08-13,0
